time_ns,cycle,freq_step,f_word_hex,freq_hz,wave_out,step_sync
47210,2355,4,0x147ae147,3999999,181,0
47230,2356,4,0x147ae147,3999999,191,0
47250,2357,4,0x147ae147,3999999,185,0
47270,2358,4,0x147ae147,3999999,165,0
47290,2359,4,0x147ae147,3999999,136,0
47310,2360,4,0x147ae147,3999999,104,0
47330,2361,4,0x147ae147,3999999,78,0
47350,2362,4,0x147ae147,3999999,65,0
47370,2363,4,0x147ae147,3999999,67,0
47390,2364,4,0x147ae147,3999999,84,0
47410,2365,4,0x147ae147,3999999,112,0
47430,2366,4,0x147ae147,3999999,143,0
47450,2367,4,0x147ae147,3999999,171,0
47470,2368,4,0x147ae147,3999999,188,0
47490,2369,4,0x147ae147,3999999,190,0
47510,2370,4,0x147ae147,3999999,177,0
47530,2371,4,0x147ae147,3999999,151,0
47550,2372,4,0x147ae147,3999999,120,0
47570,2373,4,0x147ae147,3999999,90,0
47590,2374,4,0x147ae147,3999999,70,0
47610,2375,4,0x147ae147,3999999,64,0
47630,2376,4,0x147ae147,3999999,74,0
47650,2377,4,0x147ae147,3999999,97,0
47670,2378,4,0x147ae147,3999999,127,0
47690,2379,4,0x147ae147,3999999,158,0
47710,2380,4,0x147ae147,3999999,181,0
47730,2381,4,0x147ae147,3999999,191,0
47750,2382,4,0x147ae147,3999999,185,0
47770,2383,4,0x147ae147,3999999,165,0
47790,2384,4,0x147ae147,3999999,136,0
47810,2385,4,0x147ae147,3999999,104,0
47830,2386,4,0x147ae147,3999999,78,0
47850,2387,4,0x147ae147,3999999,65,0
47870,2388,4,0x147ae147,3999999,67,0
47890,2389,4,0x147ae147,3999999,84,0
47910,2390,4,0x147ae147,3999999,112,0
47930,2391,4,0x147ae147,3999999,143,0
47950,2392,4,0x147ae147,3999999,171,0
47970,2393,4,0x147ae147,3999999,188,0
47990,2394,4,0x147ae147,3999999,190,0
48010,2395,4,0x147ae147,3999999,177,0
48030,2396,4,0x147ae147,3999999,151,0
48050,2397,4,0x147ae147,3999999,120,0
48070,2398,4,0x147ae147,3999999,90,0
48090,2399,4,0x147ae147,3999999,70,0
48110,2400,4,0x147ae147,3999999,64,0
48130,2401,4,0x147ae147,3999999,74,0
48150,2402,4,0x147ae147,3999999,97,0
48170,2403,4,0x147ae147,3999999,127,0
48190,2404,4,0x147ae147,3999999,158,0
48210,2405,4,0x147ae147,3999999,181,0
48230,2406,4,0x147ae147,3999999,191,0
48250,2407,4,0x147ae147,3999999,185,0
48270,2408,4,0x147ae147,3999999,165,0
48290,2409,4,0x147ae147,3999999,136,0
48310,2410,4,0x147ae147,3999999,104,0
48330,2411,4,0x147ae147,3999999,78,0
48350,2412,4,0x147ae147,3999999,65,0
48370,2413,4,0x147ae147,3999999,67,0
48390,2414,4,0x147ae147,3999999,84,0
48410,2415,4,0x147ae147,3999999,112,0
48430,2416,4,0x147ae147,3999999,143,0
48450,2417,4,0x147ae147,3999999,171,0
48470,2418,4,0x147ae147,3999999,188,0
48490,2419,4,0x147ae147,3999999,190,0
48510,2420,4,0x147ae147,3999999,177,0
48530,2421,4,0x147ae147,3999999,151,0
48550,2422,4,0x147ae147,3999999,120,0
48570,2423,4,0x147ae147,3999999,90,0
48590,2424,4,0x147ae147,3999999,70,0
48610,2425,4,0x147ae147,3999999,64,0
48630,2426,4,0x147ae147,3999999,74,0
48650,2427,4,0x147ae147,3999999,97,0
48670,2428,4,0x147ae147,3999999,127,0
48690,2429,4,0x147ae147,3999999,158,0
48710,2430,4,0x147ae147,3999999,181,0
48730,2431,4,0x147ae147,3999999,191,0
48750,2432,4,0x147ae147,3999999,185,0
48770,2433,4,0x147ae147,3999999,165,0
48790,2434,4,0x147ae147,3999999,136,0
48810,2435,4,0x147ae147,3999999,104,0
48830,2436,4,0x147ae147,3999999,78,0
48850,2437,4,0x147ae147,3999999,65,0
48870,2438,4,0x147ae147,3999999,67,0
48890,2439,4,0x147ae147,3999999,84,0
48910,2440,4,0x147ae147,3999999,112,0
48930,2441,4,0x147ae147,3999999,143,0
48950,2442,4,0x147ae147,3999999,171,0
48970,2443,4,0x147ae147,3999999,188,0
48990,2444,4,0x147ae147,3999999,190,0
49010,2445,4,0x147ae147,3999999,177,0
49030,2446,4,0x147ae147,3999999,151,0
49050,2447,4,0x147ae147,3999999,120,0
49070,2448,4,0x147ae147,3999999,90,0
49090,2449,4,0x147ae147,3999999,70,0
49110,2450,4,0x147ae147,3999999,64,0
49130,2451,4,0x147ae147,3999999,74,0
49150,2452,4,0x147ae147,3999999,97,0
49170,2453,4,0x147ae147,3999999,127,0
49190,2454,4,0x147ae147,3999999,158,0
49210,2455,4,0x147ae147,3999999,181,0
49230,2456,4,0x147ae147,3999999,191,0
49250,2457,4,0x147ae147,3999999,185,0
49270,2458,4,0x147ae147,3999999,165,0
49290,2459,4,0x147ae147,3999999,136,0
49310,2460,4,0x147ae147,3999999,104,0
49330,2461,4,0x147ae147,3999999,78,0
49350,2462,4,0x147ae147,3999999,65,0
49370,2463,4,0x147ae147,3999999,67,0
49390,2464,4,0x147ae147,3999999,84,0
49410,2465,4,0x147ae147,3999999,112,0
49430,2466,4,0x147ae147,3999999,143,0
49450,2467,4,0x147ae147,3999999,171,0
49470,2468,4,0x147ae147,3999999,188,0
49490,2469,4,0x147ae147,3999999,190,0
49510,2470,4,0x147ae147,3999999,177,0
49530,2471,4,0x147ae147,3999999,151,0
49550,2472,4,0x147ae147,3999999,120,0
49570,2473,4,0x147ae147,3999999,90,0
49590,2474,4,0x147ae147,3999999,70,0
49610,2475,4,0x147ae147,3999999,64,0
49630,2476,4,0x147ae147,3999999,74,0
49650,2477,4,0x147ae147,3999999,97,0
49670,2478,4,0x147ae147,3999999,127,0
49690,2479,4,0x147ae147,3999999,158,0
49710,2480,4,0x147ae147,3999999,181,0
49730,2481,4,0x147ae147,3999999,191,0
49750,2482,4,0x147ae147,3999999,185,0
49770,2483,4,0x147ae147,3999999,165,0
49790,2484,4,0x147ae147,3999999,136,0
49810,2485,4,0x147ae147,3999999,104,0
49830,2486,4,0x147ae147,3999999,78,0
49850,2487,4,0x147ae147,3999999,65,0
49870,2488,4,0x147ae147,3999999,67,0
49890,2489,4,0x147ae147,3999999,84,0
49910,2490,4,0x147ae147,3999999,112,0
49930,2491,4,0x147ae147,3999999,143,0
49950,2492,4,0x147ae147,3999999,171,0
49970,2493,4,0x147ae147,3999999,188,0
49990,2494,4,0x147ae147,3999999,190,0
50010,2495,4,0x147ae147,3999999,177,0
50030,2496,4,0x147ae147,3999999,151,0
50050,2497,4,0x147ae147,3999999,120,0
50070,2498,4,0x147ae147,3999999,90,0
50090,2499,4,0x147ae147,3999999,70,0
50110,2500,4,0x147ae147,3999999,64,1
50130,2501,5,0x147ae147,3999999,74,0
50150,2502,5,0x147ae147,3999999,97,0
50170,2503,5,0x147ae147,3999999,128,0
50190,2504,5,0x147ae147,3999999,158,0
50210,2505,5,0x147ae147,3999999,181,0
50230,2506,5,0x147ae147,3999999,191,0
50250,2507,5,0x147ae147,3999999,185,0
50270,2508,5,0x147ae147,3999999,165,0
50290,2509,5,0x147ae147,3999999,136,0
50310,2510,5,0x147ae147,3999999,104,0
50330,2511,5,0x147ae147,3999999,78,0
50350,2512,5,0x147ae147,3999999,65,0
50370,2513,5,0x147ae147,3999999,67,0
50390,2514,5,0x147ae147,3999999,84,0
50410,2515,5,0x147ae147,3999999,112,0
50430,2516,5,0x147ae147,3999999,143,0
50450,2517,5,0x147ae147,3999999,171,0
50470,2518,5,0x147ae147,3999999,188,0
50490,2519,5,0x147ae147,3999999,190,0
50510,2520,5,0x147ae147,3999999,177,0
50530,2521,5,0x147ae147,3999999,151,0
50550,2522,5,0x147ae147,3999999,120,0
50570,2523,5,0x147ae147,3999999,90,0
50590,2524,5,0x147ae147,3999999,70,0
50610,2525,5,0x147ae147,3999999,64,0
50630,2526,5,0x147ae147,3999999,74,0
50650,2527,5,0x147ae147,3999999,97,0
50670,2528,5,0x147ae147,3999999,127,0
50690,2529,5,0x147ae147,3999999,158,0
50710,2530,5,0x147ae147,3999999,181,0
50730,2531,5,0x147ae147,3999999,191,0
50750,2532,5,0x147ae147,3999999,185,0
50770,2533,5,0x147ae147,3999999,165,0
50790,2534,5,0x147ae147,3999999,136,0
50810,2535,5,0x147ae147,3999999,104,0
50830,2536,5,0x147ae147,3999999,78,0
50850,2537,5,0x147ae147,3999999,65,0
50870,2538,5,0x147ae147,3999999,67,0
50890,2539,5,0x147ae147,3999999,84,0
50910,2540,5,0x147ae147,3999999,112,0
50930,2541,5,0x147ae147,3999999,143,0
50950,2542,5,0x147ae147,3999999,171,0
50970,2543,5,0x147ae147,3999999,188,0
50990,2544,5,0x147ae147,3999999,190,0
51010,2545,5,0x147ae147,3999999,177,0
51030,2546,5,0x147ae147,3999999,151,0
51050,2547,5,0x147ae147,3999999,120,0
51070,2548,5,0x147ae147,3999999,90,0
51090,2549,5,0x147ae147,3999999,70,0
51110,2550,5,0x147ae147,3999999,64,0
51130,2551,5,0x147ae147,3999999,74,0
51150,2552,5,0x147ae147,3999999,97,0
51170,2553,5,0x147ae147,3999999,127,0
51190,2554,5,0x147ae147,3999999,158,0
51210,2555,5,0x147ae147,3999999,181,0
51230,2556,5,0x147ae147,3999999,191,0
51250,2557,5,0x147ae147,3999999,185,0
51270,2558,5,0x147ae147,3999999,165,0
51290,2559,5,0x147ae147,3999999,136,0
51310,2560,5,0x147ae147,3999999,104,0
51330,2561,5,0x147ae147,3999999,78,0
51350,2562,5,0x147ae147,3999999,65,0
51370,2563,5,0x147ae147,3999999,67,0
51390,2564,5,0x147ae147,3999999,84,0
51410,2565,5,0x147ae147,3999999,112,0
51430,2566,5,0x147ae147,3999999,143,0
51450,2567,5,0x147ae147,3999999,171,0
51470,2568,5,0x147ae147,3999999,188,0
51490,2569,5,0x147ae147,3999999,190,0
51510,2570,5,0x147ae147,3999999,177,0
51530,2571,5,0x147ae147,3999999,151,0
51550,2572,5,0x147ae147,3999999,120,0
51570,2573,5,0x147ae147,3999999,90,0
51590,2574,5,0x147ae147,3999999,70,0
51610,2575,5,0x147ae147,3999999,64,0
51630,2576,5,0x147ae147,3999999,74,0
51650,2577,5,0x147ae147,3999999,97,0
51670,2578,5,0x147ae147,3999999,127,0
51690,2579,5,0x147ae147,3999999,158,0
51710,2580,5,0x147ae147,3999999,181,0
51730,2581,5,0x147ae147,3999999,191,0
51750,2582,5,0x147ae147,3999999,185,0
51770,2583,5,0x147ae147,3999999,165,0
51790,2584,5,0x147ae147,3999999,136,0
51810,2585,5,0x147ae147,3999999,104,0
51830,2586,5,0x147ae147,3999999,78,0
51850,2587,5,0x147ae147,3999999,65,0
51870,2588,5,0x147ae147,3999999,67,0
51890,2589,5,0x147ae147,3999999,84,0
51910,2590,5,0x147ae147,3999999,112,0
51930,2591,5,0x147ae147,3999999,143,0
51950,2592,5,0x147ae147,3999999,171,0
51970,2593,5,0x147ae147,3999999,188,0
51990,2594,5,0x147ae147,3999999,190,0
52010,2595,5,0x147ae147,3999999,177,0
52030,2596,5,0x147ae147,3999999,151,0
52050,2597,5,0x147ae147,3999999,120,0
52070,2598,5,0x147ae147,3999999,90,0
52090,2599,5,0x147ae147,3999999,70,0
